gene,stat_cell,lfc_cell,padj_cell,stat_tis,lfc_tis,padj_tis
Itih4,-4.03656731849114,-0.385649460025855,0.0049525929824815,-6.08657308694158,-2.45229508313711,1.04153578521844e-08
Prkca,4.03347232958536,0.538276068478343,0.004980576447538,4.73012964084252,0.334779652042859,1.0567258097561e-05
Adgra2,-3.99231591908282,-0.967238559281238,0.0058853829309614,5.42217410831859,1.12869352408596,3.78480539507621e-07
Ifih1,-3.98721866015132,-0.483597750405439,0.0059686819452864,1.00195932339169,0.0744346741810016,0.388748323849678
Phldb2,-3.98175950030504,-0.544192192218911,0.0060625685795116,7.80692797248369,0.826326736702613,1.33243597713612e-13
Cnn2,-3.97102294760917,-0.447861217135756,0.0062961251597957,3.0230163610816,0.485279347905937,0.0057196099830229
Slc2a1,3.95677218834716,0.286135855652912,0.0066352041475885,3.49891202041985,0.585396250603438,0.0012984627328561
Clmn,-3.95311392791818,-0.403618302072035,0.0066890408219557,-6.67439821724923,-0.834119466033201,3.0250684812465303e-10
Samd9l,-3.94754287826679,-0.367096275814737,0.0067976664430909,1.85406545829221,0.171986854339901,0.0978859184961242
Rigi,-3.94509674953304,-0.338146633211327,0.0068187295934682,3.78806655623296,0.332547995956107,0.0004728501733463
Irf7,-3.93191713019088,-0.305488642475894,0.0071529562089598,0.63624459324377,0.107886428494168,0.595955382965493
Pdxp,3.92786533802215,0.399502677499782,0.0072236387537077,-4.02955012595245,-0.666454415365333,0.0001926263333392
Ptpn1,-3.92331554560625,-0.319946655393218,0.0073103653750848,5.2424916852689,0.322955868345112,9.44131106714143e-07
Mtf2,-3.92079254467236,-0.356394338003018,0.0073363884371152,5.9330591966078,0.567423076891937,2.4816638968476e-08
Cidec,-3.9102385045356,-0.182766500258598,0.0076025873350998,-4.92211025647559,-0.985525127064175,4.40093891706213e-06
Pnisr,-3.90884595208363,-0.248771432251364,0.0076025873350998,2.30760791031895,0.1410055470396,0.0373599685122948
Map7d1,3.90724900424386,0.30327145993033,0.0076025873350998,-2.3023169951536,-0.248066290903869,0.0378266435393474
Efr3a,-3.90249793376869,-0.239909446380812,0.0077013857864293,-2.83854462493132,-0.195671541543309,0.0096911377627997
Bcap29,-3.87971696953329,-0.428253906509,0.0084031973768973,-4.59079523740624,-0.376135251021087,1.94845554964635e-05
Atrx,-3.87616242460439,-0.214630797267123,0.0084703743565305,5.65566082936314,0.274266588135404,1.12005074798739e-07
Egln1,3.87104184330509,0.258612281314147,0.0085934072573618,-9.73212497030082,-0.628820031411008,1.4597822091753502e-20
Ubr2,-3.86679602615324,-0.257482131687097,0.0086871868332812,0.500340864726833,0.0209260039771584,0.681508873987155
Kif21b,3.86376329203875,0.866578520284032,0.0086914051145238,2.17352326068732,0.609276210629878,0.0504197031788568
