gene,stat_cell,lfc_cell,padj_cell,stat_tis,lfc_tis,padj_tis
Pnisr,-3.90884595208363,-0.248771432251364,0.0076025873350998,-3.91194637764007,-0.23988988439949,0.0005699939786369
Map7d1,3.90724900424386,0.30327145993033,0.0076025873350998,1.4080398618092,0.14933532534056,0.29094763226174
Efr3a,-3.90249793376869,-0.239909446380812,0.0077013857864293,-0.191409761045138,-0.0130458378819312,0.909057115380612
Bcap29,-3.87971696953329,-0.428253906509,0.0084031973768973,-5.65303294373209,-0.457683944167087,2.52478398933602e-07
Atrx,-3.87616242460439,-0.214630797267123,0.0084703743565305,-0.207824042993214,-0.0101245563926291,0.900133284520754
Egln1,3.87104184330509,0.258612281314147,0.0085934072573618,-2.16286783016359,-0.136780523433539,0.0796718169693057
Ubr2,-3.86679602615324,-0.257482131687097,0.0086871868332812,-2.99643338143784,-0.125716046478363,0.0107458842288782
Kif21b,3.86376329203875,0.866578520284032,0.0086914051145238,1.263854764753,0.358422912547102,0.35261271026708
Dync2h1,-3.86350778300039,-0.427984919650774,0.0086914051145238,-1.15451861145971,-0.193123399372905,0.404108172697375
Fam162a,3.85119929478403,0.238613053007226,0.0090815333051742,-0.214851463925202,-0.0198252826934056,0.897227574384862
Xrn1,-3.84170080842259,-0.37181169951544,0.0093802062798745,-3.81066339447697,-0.25188548858559,0.0008175658853751
Baz2b,-3.8324744243789,-0.256951322215954,0.0096322187963393,-0.826456971248657,-0.0451891134740877,0.570459504621834
Cep19,-3.8320775058261,-0.665947905186321,0.0096322187963393,-3.66632674306446,-0.528180374718743,0.0013451750947539
Clasp1,-3.82739876554477,-0.43760290308002,0.0097557448507421,-2.23620183635328,-0.17628812611591,0.068563143385813
Spaca6,-3.81463916123201,-0.406492861394979,0.010205371540277,0.139805773658342,0.0162367531676889,0.934635371611567
Atp11c,-3.81269466523141,-0.520938110035429,0.010205371540277,1.3430252481029,0.119283779462013,0.317752900416573
Mtfr1l,-3.8117016402231,-0.245277540751287,0.010205371540277,1.86963761271217,0.129292721155951,0.139512589587144
Fkbp10,3.80865186109739,0.429076020303055,0.010269047366705,1.28454210825845,0.157168097322004,0.343742246485954
