"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logFC","gene_name","log2FoldChange_shrunk"
"Phc2",202.039312802598,0.200932334446056,0.0672488992324207,2.98789031106083,0.00280910352475539,0.0110075241821897,0.200932334446056,"Phc2",0.182211876227584
"Mfsd5",259.216626089369,-0.234183285641125,0.0784008161751779,-2.98700060874198,0.00281729161471385,0.0110372047445531,-0.234183285641125,"Mfsd5",-0.208213882723887
"Poli",63.7447009207028,-0.449370262781211,0.150452876623781,-2.98678412048509,0.00281928728897595,0.0110426178526832,-0.449370262781211,"Poli",-0.356781322383029
"Myh14",87.5131856328727,-0.839877102876702,0.281208630089017,-2.98666901727318,0.0028203488814065,0.0110443707774825,-0.839877102876702,"Myh14",-0.56468809907599
"C130013H08Rik",14.8447338651964,-0.562723444081793,0.188441391736292,-2.98619872681304,0.00282469014557345,0.0110560576579695,-0.562723444081793,"C130013H08Rik",-0.423268087363666
"Akr1b1",58.4024854329833,0.419252117558754,0.140401354359753,2.98609738823812,0.00282562640345837,0.0110560576579695,0.419252117558754,"Akr1b1",0.337870140356248
"4930539J05Rik",10.976403376666,-0.925756008889698,0.310025024663498,-2.98606865653673,0.00282589190459177,0.0110560576579695,-0.925756008889698,"4930539J05Rik",-0.602882902621352
"Kics2",35.3988920542821,-0.374500830006306,0.125417541947323,-2.98603229015285,0.00282622798822596,0.0110560576579695,-0.374500830006306,"Kics2",-0.308732357368514
"Fxr1",666.416325739274,0.182092080780861,0.0609816783765545,2.98601294074697,0.00282640682260334,0.0110560576579695,0.182092080780861,"Fxr1",0.167016402355883
"Tmem35b",58.3104872474059,-0.398555775261675,0.133478934272137,-2.98590768224969,0.00282737984163583,0.0110574589762257,-0.398555775261675,"Tmem35b",-0.324555108194305
"Nap1l5",32.5230574934899,-0.684193556757922,0.229160603757083,-2.98565087340748,0.00282975508933075,0.0110643423992832,-0.684193556757922,"Nap1l5",-0.488404365618793
"Gm65936",6.15634127619274,-2.17440096213406,0.728321084296005,-2.98549775506751,0.00283117216129883,0.011067477177379,-2.17440096213406,"Gm65936",-0.891117861993987
"Cyc1",590.800180089215,0.376282239207635,0.126052612182725,2.98512051985229,0.00283466614405742,0.0110787277850971,0.376282239207635,"Cyc1",0.309881222423037
"Eeig2",578.548955075684,-0.299255390490734,0.100264080214742,-2.98467197674182,0.00283882570990574,0.0110925742381848,-0.299255390490734,"Eeig2",-0.256557747959714
"Wscd2",50.4528071179987,-0.737551875375451,0.24712477051132,-2.98453236334585,0.00284012155199062,0.0110952272445924,-0.737551875375451,"Wscd2",-0.515261349989443
"Anxa2",1225.69895562127,0.208236906634921,0.0698044049399069,2.98314851067332,0.00285299522123113,0.0111430992506109,0.208236906634921,"Anxa2",0.18795055338266
"Gm36535",19.6260561871113,-0.831731659169141,0.279059311880478,-2.98048344477168,0.00287793793596826,0.0112380789657675,-0.831731659169141,"Gm36535",-0.559838051776956
"Rassf2",367.111837262852,0.419850568379643,0.140877843220104,2.98024557150324,0.00288017387303975,0.0112443688475131,0.419850568379643,"Rassf2",0.337956909014664
"Ltbr",345.246817602732,0.193415570916518,0.0649066695138471,2.97990287231199,0.00288339793025391,0.0112545128414815,0.193415570916518,"Ltbr",0.176113160420984
"Rnf20",401.404047230333,-0.167018051446742,0.0560606903120174,-2.9792364403144,0.00288967704640326,0.0112765743885027,-0.167018051446742,"Rnf20",-0.154571970047516
"Gm55878",26.5982480936427,-0.540576780589766,0.18150901118669,-2.97823660134294,0.0028991209327291,0.01131097377355,-0.540576780589766,"Gm55878",-0.410124270469268
"H2-Q10",167.091206449235,-1.05269099545802,0.353471298895971,-2.97815126361315,0.00289992828577695,0.0113116699518508,-1.05269099545802,"H2-Q10",-0.65222956898913
"Pi4ka",258.815756205897,-0.149826289979106,0.0503098606335101,-2.97807006603613,0.00290069666068048,0.0113122138202513,-0.149826289979106,"Pi4ka",-0.140146911309138
"Gm34294",63.1415875814185,-0.439801068332834,0.147694276965981,-2.97778002890482,0.00290344280767006,0.0113204687489169,-0.439801068332834,"Gm34294",-0.350350911523063
"Galnt2",536.019232092782,-0.302893225241268,0.101731352301509,-2.97738325883609,0.00290720337344046,0.0113326744418509,-0.302893225241268,"Galnt2",-0.258977878285454
"Hmgxb3",126.48927863955,-0.225671321400659,0.0757969446888084,-2.97731422192774,0.00290785815549048,0.0113327707008996,-0.225671321400659,"Hmgxb3",-0.201503120500971
"Abhd5",638.154414721809,0.458881428301538,0.154146552778497,2.97691657731026,0.00291163224563876,0.0113450211373611,0.458881428301538,"Abhd5",0.362040571292471
"Gzmb",6.8499557003611,1.65712351553137,0.556682999363711,2.97678125149404,0.00291291765758531,0.0113475713643772,1.65712351553137,"Gzmb",0.815738230748007
"Tanc2",317.447782856154,0.389753990844352,0.131009254718571,2.97501112941682,0.00292977918256725,0.01141078570326,0.389753990844352,"Tanc2",0.31833443536083
"Mapk9",301.05831568812,-0.285794366509274,0.0961035446045609,-2.97381712282557,0.00294120310060379,0.0114527990836674,-0.285794366509274,"Mapk9",-0.246550090609571
"Gmpr",74.0332068110771,-0.397758842926146,0.133766786166476,-2.97352470164847,0.00294400709362002,0.0114602268807297,-0.397758842926146,"Gmpr",-0.323475047271472
"Tph1",29.5796856537091,1.66602524162181,0.560293752006314,2.9734853113319,0.00294438498920561,0.0114602268807297,1.66602524162181,"Tph1",0.815632094087135
"Enpp6",35.9712362189298,1.42247568184262,0.478598811949471,2.97216718121063,0.00295705617658794,0.0115070559048271,1.42247568184262,"Enpp6",0.76375958137199
"Afg2b",17.9036256940002,0.583679414494604,0.196433789659359,2.97137990111976,0.00296464801624915,0.0115341032273972,0.583679414494604,"Afg2b",0.433540472748928
"Bbln",269.451068297317,0.328681594348085,0.11062013488387,2.97126372782982,0.00296576979426905,0.011535972214473,0.328681594348085,"Bbln",0.277002394350416
"Slc25a3",864.094693185808,0.230355652938976,0.0775437247145144,2.97065499222606,0.00297165412514306,0.0115563613177996,0.230355652938976,"Slc25a3",0.20501889480951
"Peak1os",4.57800496347956,1.49103613336027,0.50197876924697,2.97031712236955,0.00297492473267648,0.0115665793864936,1.49103613336027,"Peak1os",0.778930778457655
"Slc36a2",799.360338580376,0.651457964004403,0.219345636343989,2.97000649232316,0.00297793455407373,0.011575779314798,0.651457964004403,"Slc36a2",0.469595319904183
"Angpt2",46.7230490511651,0.654354011291909,0.220377253766505,2.96924478415188,0.00298532681864849,0.0116020069490518,0.654354011291909,"Angpt2",0.471017160226436
"Col11a2",5.92718077620365,1.34897130659878,0.454369015431479,2.96888929655067,0.00298878249955034,0.01161083513416,1.34897130659878,"Col11a2",0.743756994727755
"Cinp",133.880953981135,-0.224140183530431,0.0754965887066603,-2.96887829463819,0.00298888950690318,0.01161083513416,-0.224140183530431,"Cinp",-0.200195647346656
"Ccdc88b",26.8460144416468,0.663263558353165,0.223435342518745,2.96848095237001,0.00299275650063228,0.0116215299859764,0.663263558353165,"Ccdc88b",0.47554905066038
"A130071D04Rik",124.234011117606,0.567189318092682,0.191071739155783,2.96846263397564,0.00299293488797078,0.0116215299859764,0.567189318092682,"A130071D04Rik",0.424205355438043
"Csrnp1",35.7655994494318,0.48931335688824,0.164848876958352,2.96825411198805,0.00299496619092801,0.0116249512615454,0.48931335688824,"Csrnp1",0.379737725043092
"Steep1",111.901129902753,-0.296576324867568,0.0999187687556516,-2.96817433362131,0.00299574367912746,0.0116249512615454,-0.296576324867568,"Steep1",-0.254207386611098
"Adgrg1",222.41855405458,0.37718612292827,0.12707685866504,2.96817317401975,0.00299575498150021,0.0116249512615454,0.37718612292827,"Adgrg1",0.309786345675349
"Aff2",8.18381513571731,1.20150804234202,0.404816716724652,2.96802970999655,0.00299715359286678,0.0116268698748758,1.20150804234202,"Aff2",0.700731141177543
"Sdf2l1",166.388828689786,0.341749955617365,0.115145257530227,2.96798984993066,0.00299754228899138,0.0116268698748758,0.341749955617365,"Sdf2l1",0.285924047492904
"Rimbp2",3.19967470372136,-1.92516785671523,0.648664400079309,-2.96789504168851,0.00299846699799415,0.0116279489922214,-1.92516785671523,"Rimbp2",-0.851833194623125
"Mtfp1",50.7955980962649,0.78752587286359,0.265395728609078,2.96736453518285,0.00300364607926421,0.0116455223931119,0.78752587286359,"Mtfp1",0.536953833748865
"Ttll13",8.92038297493708,-1.58433586145074,0.533983414410875,-2.96701324178521,0.00300708007837155,0.0116563237693083,-1.58433586145074,"Ttll13",-0.796941239784237
"Cenpl",38.6702894174005,0.404555940129804,0.136388211773659,2.96620899173586,0.00301495535511423,0.0116843324751313,0.404555940129804,"Cenpl",0.327515470482124
"Gm20632",16.658673826864,0.580064507197961,0.195571910004219,2.9659909093563,0.00301709407418293,0.0116901021150914,0.580064507197961,"Gm20632",0.43106381407344
"Gata6",222.972827103146,-0.326265705182177,0.11001013441556,-2.9657786249921,0.00301917726164076,0.0116939957327755,-0.326265705182177,"Gata6",-0.27514884556017
"Sft2d3",159.985920706281,-0.217380226142106,0.073296733052572,-2.9657560042436,0.00301939932075,0.0116939957327755,-0.217380226142106,"Sft2d3",-0.194900421283377
"Polh",65.7316559016586,0.303119216420246,0.102215964058302,2.96547823241537,0.00302212731393302,0.0117020413064369,0.303119216420246,"Polh",0.258821644276749
"Xpc",232.659392623172,-0.285492534374861,0.0962789901648498,-2.96526307438454,0.00302424192286149,0.0117077088300875,-0.285492534374861,"Xpc",-0.246127727677558
"Tnip1",244.577902418523,0.289093079388308,0.0975040089335011,2.96493531445946,0.00302746579598626,0.0117176672706281,0.289093079388308,"Tnip1",0.248730018305228
"Stim1",452.964953602538,-0.216895646050071,0.0731828147412088,-2.9637510775865,0.00303914018731424,0.0117603217317199,-0.216895646050071,"Stim1",-0.194495482065427
"Gm65920",6.06392197970604,0.996968949936835,0.336465029937572,2.96306855461863,0.0030458872422804,0.0117838950182094,0.996968949936835,"Gm65920",0.62699677563857
"Acad10",52.525471727866,-0.354266720487425,0.119563662582273,-2.96299655627939,0.00304659977513181,0.0117841168936604,-0.354266720487425,"Acad10",-0.294269551144329
"Mrpl14",304.695474730852,-0.187754655108493,0.0633772098294673,-2.96249480868115,0.00305156955198481,0.0118008019698987,-0.187754655108493,"Mrpl14",-0.171381075316425
"Zfp362",122.455278055022,-0.257940953424893,0.0870782460664157,-2.9621744244614,0.00305474680328696,0.0118105494419431,-0.257940953424893,"Zfp362",-0.225775353666425
"Mecp2",407.653050851221,-0.237169972358138,0.0800726007165636,-2.96193667041813,0.0030571065607416,0.0118171327318931,-0.237169972358138,"Mecp2",-0.210100805088883
"Nxn",165.792442661637,0.545875443423601,0.184324093422975,2.96149805099522,0.00306146431116455,0.0118314347014623,0.545875443423601,"Nxn",0.411743673053946
"Cyb5a",830.611670749022,-0.254611612075786,0.0859827876563447,-2.96119280399951,0.00306450032852563,0.0118406236109263,-0.254611612075786,"Cyb5a",-0.223267536127761
"Abi2",211.470036584352,-0.221441756260021,0.0747924306428067,-2.96075089894566,0.00306890042561591,0.0118550779757577,-0.221441756260021,"Abi2",-0.197988707837095
"Gm57202",14.0705697434206,-0.845945722533408,0.285746100015651,-2.96048037921453,0.00307159686249929,0.0118629463536423,-0.845945722533408,"Gm57202",-0.562770925568413
"Gm35730",10.3512789501756,1.53472406443851,0.518479475419889,2.96004786533859,0.00307591248371188,0.011877063531997,1.53472406443851,"Gm35730",0.783577180780862
"Rfx7",165.547428106325,0.320927754988418,0.108423392357124,2.95994939847805,0.00307689575791788,0.0118783101742672,0.320927754988418,"Rfx7",0.271244162401426
"Ptov1",356.638108987541,0.158126258349115,0.0534376603302328,2.95907899732005,0.00308559991689699,0.0119076880291808,0.158126258349115,"Ptov1",0.147019033988065
"ENSMUSG00000121438",21.5954283321753,-0.644212926516321,0.217708930414953,-2.95905604463928,0.00308582975114043,0.0119076880291808,-0.644212926516321,"ENSMUSG00000121438",-0.464587611088603
"C920021L13Rik",73.4468189443082,0.437762885846863,0.148010718716694,2.95764313316241,0.00310000788457448,0.0119580425162275,0.437762885846863,"C920021L13Rik",0.347975980213374
"H13",489.4775438092,-0.139049663012966,0.0470144047633746,-2.95759701123109,0.00310047170351045,0.0119580425162275,-0.139049663012966,"H13",-0.130836729530576
"Pus7",141.525556635219,-0.204593693060608,0.0691765834433961,-2.95755706449448,0.00310087347357306,0.0119580425162275,-0.204593693060608,"Pus7",-0.184763362853949
"Mark1",64.1236509613735,0.606272931148923,0.20500654298532,2.95733454318254,0.0031031123825941,0.011964111321187,0.606272931148923,"Mark1",0.444397381902672
"Rpl22l1",217.402262654855,0.242791866840374,0.0821376699715106,2.95591373513013,0.003117442697088,0.0120167861872749,0.242791866840374,"Rpl22l1",0.214271999849676
"Brd9",365.910117776931,-0.139455251947234,0.0471907700965644,-2.9551382963633,0.00312528922277498,0.0120444508165483,-0.139455251947234,"Brd9",-0.131172376168881
"Ighg2b",109.139545106663,1.6276861159766,0.550839045254853,2.95492146026709,0.00312748656735613,0.0120503370609399,1.6276861159766,"Ighg2b",0.799079064395603
"Rpl12",789.813303999244,0.260498710296368,0.0881660821494015,2.95463634025317,0.00313037802194063,0.0120588946460964,0.260498710296368,"Rpl12",0.227532326338398
"Gm36211",3.59768816516787,-2.12561056581342,0.719528911036968,-2.95416978137827,0.00313511473862216,0.0120745553937598,-2.12561056581342,"Gm36211",-0.864063039293374
"Gm525",10.98421651241,-0.745851962436994,0.252522885122149,-2.95360146101695,0.00314089341060714,0.0120942215549518,-0.745851962436994,"Gm525",-0.51491091105213
"Tmem230",110.182772276319,-0.206112708562421,0.0698037291566967,-2.95274637977773,0.00314960615879049,0.0121229239528879,-0.206112708562421,"Tmem230",-0.185903146249381
"Mndal",695.059900881881,0.300254213734815,0.101686723402891,2.95273762087095,0.00314969552050734,0.0121229239528879,0.300254213734815,"Mndal",0.256437510203281
"Trf",1888.34638499105,-0.312519474100467,0.105843655836405,-2.95265192449047,0.00315056994968774,0.0121236951465733,-0.312519474100467,"Trf",-0.26512776325811
"Gdpgp1",56.6002613650383,-0.351098568183198,0.118951787056302,-2.95160398067005,0.00316128087773552,0.0121623097041607,-0.351098568183198,"Gdpgp1",-0.29171221242422
"Prdm9",63.3452235566011,-0.376527311336307,0.127578302113411,-2.95134286237477,0.00316395490194835,0.0121699941972718,-0.376527311336307,"Prdm9",-0.308653286738206
"Gm36927",27.8632382173628,-0.743232609110018,0.2518687826386,-2.95087228089104,0.00316877917421679,0.0121859444574435,-0.743232609110018,"Gm36927",-0.513247675289381
"Hars1",176.243016487118,-0.17816543872254,0.0603854931056178,-2.95046756364013,0.00317293358613458,0.0121993124156085,-0.17816543872254,"Hars1",-0.16349642990776
"Spns1",97.1691724660029,-0.218204116889453,0.0739611759795167,-2.95025212889913,0.00317514704212072,0.0122047601447619,-0.218204116889453,"Spns1",-0.195328966874099
"Apold1",101.694734587149,0.924347284146382,0.313317076699497,2.95019758860104,0.00317570763246334,0.0122047601447619,0.924347284146382,"Apold1",0.594708076042866
"Srr",194.346389593445,-0.231859140935825,0.0786161151986703,-2.94925716374938,0.00318538795167605,0.012239347938228,-0.231859140935825,"Srr",-0.205840880323358
"Angptl7",6.30236701051887,1.7897760099368,0.607189819974745,2.94763836786863,0.00320211413310269,0.0123009877825683,1.7897760099368,"Angptl7",0.821339884608832
"Slc5a3",530.937551517626,-0.529330777476308,0.179608607703408,-2.9471347962922,0.00320733357644228,0.0123184073683303,-0.529330777476308,"Slc5a3",-0.401276088743133
"Fgd2",119.540856697072,0.298242235859101,0.101235454972538,2.94602553957016,0.00321885821409664,0.0123600307085274,0.298242235859101,"Fgd2",0.254824324527279
"Wwp1",575.997473414468,0.30833243229852,0.104700831298545,2.94489001161164,0.00323069487166106,0.0124028341433716,0.30833243229852,"Wwp1",0.261954272493254
"Eea1",1015.67962782776,0.178341356733712,0.0605647881596529,2.94463767071375,0.00323333063430972,0.0124103040522182,0.178341356733712,"Eea1",0.16358716438931
"1110059G10Rik",172.276371077631,-0.166949227363527,0.0567031576860162,-2.94426684820586,0.00323720752192188,0.0124225334946206,-0.166949227363527,"1110059G10Rik",-0.154245849393148
"Mrtfb",229.662554177741,0.211267179848972,0.0717665406387809,2.94381167001393,0.00324197212439332,0.012438163530149,0.211267179848972,"Mrtfb",0.189835993822368
"Degs1",651.816066624577,0.266854572372394,0.0906593793667671,2.94348554155461,0.0032453898198296,0.0124486204520058,0.266854572372394,"Degs1",0.232006784592155
"Sidt2",332.202109641305,-0.190764548948868,0.0648238501161133,-2.9428142359204,0.00325243516881932,0.0124729848499753,-0.190764548948868,"Sidt2",-0.17359899815022
"Inpp5b",94.032607121544,-0.24808001508622,0.0843075806640764,-2.94255882012194,0.00325511941373843,0.0124806177308675,-0.24808001508622,"Inpp5b",-0.218023656603716
"Nfkbie",32.7141206966338,0.73129823800245,0.248543941799401,2.94232976554576,0.00325752833672711,0.0124871919574539,0.73129823800245,"Nfkbie",0.50624564101987
"Gm37482",8.13914127759875,-0.834700409459519,0.283754672931872,-2.9416270077072,0.00326492924516861,0.0125128952490097,-0.834700409459519,"Gm37482",-0.554326513150451
"Gm57030",6.40150101239948,1.02117691392481,0.347157492043751,2.94153788216708,0.00326586894098915,0.0125138301603389,1.02117691392481,"Gm57030",0.630953171962659
"Zfp1006",38.0714361193228,-0.421443156601324,0.143317752986087,-2.94062073832707,0.0032755531776796,0.0125482639944079,-0.421443156601324,"Zfp1006",-0.336926819795072
"Aip",289.625300373501,-0.164697753656039,0.0560122101610455,-2.94039019675357,0.00327799160592596,0.0125549312232079,-0.164697753656039,"Aip",-0.152354446447252
"Prrc2b",358.24201161244,-0.151396382627457,0.0514979086096522,-2.93985497110228,0.00328365904169666,0.0125739602989049,-0.151396382627457,"Prrc2b",-0.141240801097313
"Mri1",107.673465603336,-0.228355253687402,0.0776884054492671,-2.9393736731606,0.00328876306463078,0.0125908242827691,-0.228355253687402,"Mri1",-0.203003567982874
"Cand2",29.9654037766548,-0.688907175157599,0.234394533413086,-2.93909232918628,0.00329174998053101,0.0125995776015813,-0.688907175157599,"Cand2",-0.484972434860446
"Nt5c3",201.718933448075,0.169439481936126,0.0576534769403428,2.93892911456935,0.00329348389690022,0.0126018728234287,0.169439481936126,"Nt5c3",0.156255687278895
"Ranbp9",185.94704118798,0.270503919445061,0.0920424487278297,2.93890398597438,0.00329375092532739,0.0126018728234287,0.270503919445061,"Ranbp9",0.234590401845459
"Camk2a",29.2908979354794,0.960559372495595,0.327002243413104,2.93747028298554,0.00330901883717854,0.012657595237238,0.960559372495595,"Camk2a",0.606609929814435
"Ezh1",297.370694152109,-0.250204992949749,0.0851845812874353,-2.93720987024039,0.003311798954586,0.0126655360402262,-0.250204992949749,"Ezh1",-0.219518591545296
"Nmt1",822.500382419175,0.17583454868922,0.059875785132217,2.93665541589048,0.00331772529295692,0.0126855032140993,0.17583454868922,"Nmt1",0.161473856933383
"Abr",87.7373828242206,0.530765864609574,0.18076716357599,2.93618516831158,0.00332275914734844,0.0127020501645503,0.530765864609574,"Abr",0.401209008291001
"Oma1",175.56644177932,0.193715804552774,0.0659883077924764,2.9356080044056,0.00332894701572794,0.0127230006427715,0.193715804552774,"Oma1",0.175880532068407
"Cox7c",573.220667195645,0.252024365172695,0.0858570293953622,2.93539581962649,0.00333122452043871,0.012729000260168,0.252024365172695,"Cox7c",0.220844954233991
"Gm32148",13.1397819390666,1.01121387915306,0.34457065658157,2.93470688765303,0.00333862902180152,0.0127545840242401,1.01121387915306,"Gm32148",0.625498464807099
"Leng8",134.496674935659,-0.329868806495225,0.11241278314991,-2.93444212706062,0.00334147859974345,0.0127627594170707,-0.329868806495225,"Leng8",-0.276645484737531
"Gm12743",19.3865702181082,-0.660033101497789,0.224942584327528,-2.93422920996029,0.00334377180071015,0.0127666253208875,-0.660033101497789,"Gm12743",-0.469855669596072
"G630016G05Rik",42.5819295907062,-0.483832474681861,0.164893251621184,-2.93421634860709,0.00334391036843661,0.0127666253208875,-0.483832474681861,"G630016G05Rik",-0.374210985430347
"Gin1",85.7421104956493,-0.283886610075338,0.09678355840647,-2.93321112335089,0.00335475681755458,0.0128053175128473,-0.283886610075338,"Gin1",-0.244196677522916
"Zfp948",60.0816263521878,0.348571351008631,0.118855113046505,2.93274173970323,0.00335983246346252,0.0128219704408735,0.348571351008631,"Zfp948",0.28932039651114
"Ppm1l",159.704093672433,-0.326333246570195,0.111281491962083,-2.9325024387828,0.0033624228169488,0.0128291338111245,-0.326333246570195,"Ppm1l",-0.274146713522035
"Ckap5",165.705375284872,-0.211018936424922,0.0719736510868324,-2.93189150805118,0.00336904419030415,0.0128516710088675,-0.211018936424922,"Ckap5",-0.189486281034048
"Gm32655",70.3526240325769,-0.46241158220638,0.157747038627449,-2.93134873548059,0.00337493681115512,0.0128714193141298,-0.46241158220638,"Gm32655",-0.361382059003844
"Ube2l6",41.1508999922785,0.414010724739122,0.14125320760982,2.93098281975114,0.00337891467654522,0.0128814430613155,0.414010724739122,"Ube2l6",0.331780458508538
"Aim2",70.2419088176401,0.612863224651223,0.209098740533329,2.93097520859307,0.00337899746265353,0.0128814430613155,0.612863224651223,"Aim2",0.445184181383556
"Psmf1",199.697131906925,-0.207174991984559,0.070709253841153,-2.92995585061573,0.00339010165959718,0.0129210359079286,-0.207174991984559,"Psmf1",-0.186454271616792
"Itprid2",131.207552274868,0.24671793130808,0.084210751926474,2.92976758506437,0.00339215612832749,0.0129261271449361,0.24671793130808,"Itprid2",0.216768474997016
"Dock5",102.126660912622,0.369855285814915,0.126245148214805,2.92965940509342,0.0033933371670296,0.0129278886435489,0.369855285814915,"Dock5",0.303369229301753
"Atp6v0a2",316.896319583844,0.247284370869222,0.0844109675615681,2.92952892275351,0.00339476218662008,0.0129305787142204,0.247284370869222,"Atp6v0a2",0.217188940140577
"Mras",261.055046062459,0.244498110573252,0.0834761805287015,2.92895660803727,0.00340101896993004,0.0129516678367905,0.244498110573252,"Mras",0.215086656281096
"Gm40761",53.733289965148,-0.989020722711705,0.337797140775709,-2.92785403819743,0.00341310232769973,0.0129935256600336,-0.989020722711705,"Gm40761",-0.615415637113561
"Col12a1",22.6256849481727,0.647308652318373,0.221090094384956,2.92780485764911,0.0034136422198917,0.0129935256600336,0.647308652318373,"Col12a1",0.462634121457767
"Cdnf",27.6859919874772,-0.498492408818175,0.170264323951242,-2.92775607508316,0.00341417781993322,0.0129935256600336,-0.498492408818175,"Cdnf",-0.382253834265282
"Gem",36.5972125570937,0.588504764196129,0.201022509896594,2.92755654328889,0.00341636934246208,0.0129991155052936,0.588504764196129,"Gem",0.431977266750729
"Gm26225",13.5687635322893,-0.943193033240799,0.322204833562363,-2.92730876446719,0.00341909256026118,0.0130059094177821,-0.943193033240799,"Gm26225",-0.597397700964757
"Vps50",145.035579211297,-0.205200563689134,0.0700998160652032,-2.92726251233336,0.00341960111401598,0.0130059094177821,-0.205200563689134,"Vps50",-0.184871303540128
"Rps19",896.745285205977,0.181662049394843,0.0620619782995489,2.92710697229198,0.00342131182077845,0.0130089398656353,0.181662049394843,"Rps19",0.16611746994412
"Maco1",712.920993856081,0.171440427408691,0.0585708908800327,2.92705855814696,0.00342184446259984,0.0130089398656353,0.171440427408691,"Maco1",0.157800008341133
"Cul3",520.685987001779,0.12228883804568,0.0417939255252138,2.92599550075536,0.00343355902999202,0.0130507169724084,0.12228883804568,"Cul3",0.116150972898268
"Pmaip1",21.8107583009113,0.873792903466083,0.29870669181073,2.92525386079983,0.00344175328110391,0.0130790987775058,0.873792903466083,"Pmaip1",0.56832196818629
"Dcaf17",201.900109647076,-0.233804305004938,0.0799286819413431,-2.92516152307527,0.00344277474971274,0.0130802168669906,-0.233804305004938,"Dcaf17",-0.206937782963195
"Elavl3",13.7207313186761,1.26350828705807,0.431959695358884,2.92506060318502,0.00344389147250884,0.0130816963093018,1.26350828705807,"Elavl3",0.704299697142065
"Ovca2",111.986307850616,-0.311723501146013,0.106581792934095,-2.92473500927845,0.00344749655989879,0.0130926252378251,-0.311723501146013,"Ovca2",-0.263756940855468
"Gtf2a1",265.20769987162,0.192649562632864,0.0658813824177084,2.92418822378994,0.00345355848506429,0.0131128779633452,0.192649562632864,"Gtf2a1",0.174906279064791
"Lyz1",184.939889660952,-0.546197913083442,0.186804373011244,-2.92390324850996,0.00345672170153038,0.0131221183038678,-0.546197913083442,"Lyz1",-0.408758516390336
"Extl3",357.171673547133,-0.299901599055345,0.102580319701642,-2.92357832308983,0.00346033158058449,0.0131330499701187,-0.299901599055345,"Extl3",-0.25540269073399
"Map3k8",51.7556812022841,0.474190388356352,0.162199902816841,2.92349366504749,0.00346127268367267,0.0131338503140373,0.474190388356352,"Map3k8",0.367844837152978
"Nuf2",6.20393054180454,0.979510336774881,0.335206972237303,2.92210609533938,0.00347673087069055,0.0131881715833525,0.979510336774881,"Nuf2",0.610400141281935
"Dedd2",72.8872806923959,0.332938609908704,0.113939024225074,2.92207706861715,0.00347705491205702,0.0131881715833525,0.332938609908704,"Dedd2",0.27834117560385
"Gm59690",7.32762750661671,0.869448012660477,0.297634769147555,2.92119101256426,0.00348695968121241,0.0132229510491854,0.869448012660477,"Gm59690",0.565677224087914
"Mterf1b",20.0306314266305,-0.602670333708731,0.206316432809928,-2.92109710070428,0.00348801097757422,0.0132241495452466,-0.602670333708731,"Mterf1b",-0.438821554540811
"Gm8292",125.42620641347,-0.293399429688092,0.100444762769114,-2.9210027641014,0.0034890673191176,0.0132253666599893,-0.293399429688092,"Gm8292",-0.250714516055117
"Iffo2",91.033783017185,0.330674736084958,0.113210884782285,2.92087405483029,0.00349050902089436,0.0132280436683114,0.330674736084958,"Iffo2",0.276752776638308
"Afdn",557.134332447086,-0.258015648333012,0.0883578465622983,-2.92012151010373,0.00349894930194986,0.0132544856512413,-0.258015648333012,"Afdn",-0.225000535588185
"Niban1",288.360750606617,0.223153796257252,0.0764193782864668,2.92012054090174,0.00349896018414843,0.0132544856512413,0.223153796257252,"Niban1",0.198720007581802
"Cd320",258.786101347659,0.403344235098297,0.138156793585114,2.919467256236,0.00350630227416627,0.0132770433798162,0.403344235098297,"Cd320",0.324494825639258
"Armcx4",42.2663964091845,0.466641559307869,0.159838348900327,2.91945933199585,0.00350639141855482,0.0132770433798162,0.466641559307869,"Armcx4",0.363137072161133
"Lipg",43.3576460628995,1.43836954426548,0.492836890082857,2.91855089018125,0.00351662469008897,0.0133129891972091,1.43836954426548,"Lipg",0.744467368501612
"Fpgt",45.8525349798293,-0.354261787245396,0.121390887008087,-2.91835570179,0.00351882696095537,0.0133185230891716,-0.354261787245396,"Fpgt",-0.292598733361487
"Relb",150.29266586392,-0.514454986453585,0.176300584832017,-2.91805604016441,0.00352221042431048,0.0133285244459601,-0.514454986453585,"Relb",-0.390615842202594
"2600006K01Rik",16.7227920739282,0.660197939707584,0.226264557731821,2.91781420088814,0.00352494317680149,0.0133360597345292,0.660197939707584,"2600006K01Rik",0.467977588250814
"Irak2",192.489044172524,0.311870328098741,0.106899097896615,2.91742712740533,0.00352932107207356,0.0133498146797718,0.311870328098741,"Irak2",0.263644328889842
"Gm73896",9.31470966328656,-0.988280383365403,0.338808061230512,-2.91693290819611,0.00353491800221145,0.0133681739250999,-0.988280383365403,"Gm73896",-0.612485950062694
"Tnfrsf12a",41.6329685320619,0.766509322653963,0.262871099513276,2.91591325205854,0.00354649092249568,0.0134091203977312,0.766509322653963,"Tnfrsf12a",0.518987499939329
"Cops4",225.158511901786,-0.15637594854029,0.0536315698723428,-2.91574438176069,0.0035484108948045,0.0134127573675594,-0.15637594854029,"Cops4",-0.145258272696081
"Leo1",127.207330887668,0.395915528093214,0.135787587960375,2.91569748045565,0.00354894430736213,0.0134127573675594,0.395915528093214,"Leo1",0.319606232958414
