"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logFC","gene_name","log2FoldChange_shrunk"
"Rbpms2",301.440801641976,-1.51854673303463,0.141366358357984,-10.7419243918641,6.46818756760958e-27,7.36308997411556e-25,-1.51854673303463,"Rbpms2",-1.46864632173939
"C030006K11Rik",160.74532388847,-1.57110292417186,0.14633363074423,-10.7364446312271,6.86369462565165e-27,7.76417682622457e-25,-1.57110292417186,"C030006K11Rik",-1.51757764122488
"Plxnb2",216.987291516563,0.82607636308661,0.0770537960640092,10.7207743846959,8.13196091658628e-27,9.14134056535755e-25,0.82607636308661,"Plxnb2",0.81482593139839
"Ddt",347.914918766537,-0.980452551576839,0.0914596928067117,-10.7200507839984,8.1958322147757e-27,9.155915417078e-25,-0.980452551576839,"Ddt",-0.962746097444822
"Kifbp",174.574843912691,-0.691210752672765,0.0645110693754823,-10.71460695605,8.69256894919431e-27,9.65089784692647e-25,-0.691210752672765,"Kifbp",-0.684182701506068
"Acad10",52.525471727866,-1.49879820922442,0.140062535660855,-10.700921571587,1.0077095621229e-26,1.11194258799647e-24,-1.49879820922442,"Acad10",-1.44987112193306
"Nat8l",460.712326207276,-3.59873655571303,0.336676185088302,-10.6890142965389,1.14582236985873e-26,1.25663177709019e-24,-3.59873655571303,"Nat8l",-3.48724326042684
"Crls1",256.639382541235,-1.2102425660302,0.113454189010157,-10.6672356180859,1.44872421418871e-26,1.57919719493322e-24,-1.2102425660302,"Crls1",-1.17991122723234
"Tmem271rt",25.2992569993163,-2.96252790224002,0.278029671472926,-10.6554379125989,1.64468775211814e-26,1.78200927166247e-24,-2.96252790224002,"Tmem271rt",-2.87672030074964
"Nrp2",349.779073112424,0.73402657950048,0.0689507684128674,10.6456620628973,1.82680965151212e-26,1.96748493365851e-24,0.73402657950048,"Nrp2",0.725699983380791
"Sfxn5",158.563237374758,-1.36773726594756,0.128530153718767,-10.6413726769538,1.91290193002446e-26,2.04794369722737e-24,-1.36773726594756,"Sfxn5",-1.32719967223726
"Cyb5a",830.611670749022,-0.923919411961281,0.0870931593826403,-10.6084039034809,2.72361829237036e-26,2.89863897080316e-24,-0.923919411961281,"Cyb5a",-0.908447430054655
"Sil1",275.101225529554,-0.691993871827639,0.0652923593700325,-10.5983897427552,3.03154897619245e-26,3.20737881681161e-24,-0.691993871827639,"Sil1",-0.684789758953572
"Plin5",64.6181769452994,-2.65435225816733,0.250765196446767,-10.5850105827218,3.49741229490556e-26,3.67862324772932e-24,-2.65435225816733,"Plin5",-2.5679537596413
"Prss36",64.5353934923653,-1.37667076088042,0.130290556919419,-10.5661591555853,4.27652268786344e-26,4.4719498292972e-24,-1.37667076088042,"Prss36",-1.33495835507162
"Gbe1",424.712491481339,-1.53800777124628,0.145792139619651,-10.5493188813793,5.11666619655003e-26,5.31955827810109e-24,-1.53800777124628,"Gbe1",-1.4849221998114
"Csad",840.627661870633,-1.15230824238334,0.109238426761991,-10.5485613125315,5.15808414234593e-26,5.33179893012838e-24,-1.15230824238334,"Csad",-1.12479146798891
"Cdsn",268.568450591968,-3.24075345576922,0.307679057676142,-10.5329023049089,6.09264666778016e-26,6.26184816952537e-24,-3.24075345576922,"Cdsn",-3.14508502881964
"Cd59b",42.0023992307034,-1.77293945188038,0.168405626864451,-10.5277922412142,6.43254469314098e-26,6.57362209379737e-24,-1.77293945188038,"Cd59b",-1.70352614469196
"Mrps30",212.625959486565,-0.82038142797337,0.0780153218400342,-10.5156449864491,7.31783654540755e-26,7.43607955399436e-24,-0.82038142797337,"Mrps30",-0.808906731220805
"Ttc38",162.161703735784,-1.0189713600449,0.0969278375815344,-10.5126802110669,7.55163393475174e-26,7.63054426687892e-24,-1.0189713600449,"Ttc38",-0.998643782135411
"Klf15",164.432882866515,-1.72906819033277,0.164683617546238,-10.4993333040386,8.69923435507666e-26,8.74102955924072e-24,-1.72906819033277,"Klf15",-1.66215745570125
"Gsta4",174.627048704047,-2.02513346521934,0.193006249392495,-10.4925797563221,9.3441662551105e-26,9.33689857024541e-24,-2.02513346521934,"Gsta4",-1.94170175974487
"Mrpl3",221.3361908951,-0.649790141621525,0.0619480133867968,-10.4892813521606,9.67615375582014e-26,9.61521002498238e-24,-0.649790141621525,"Mrpl3",-0.643511460138205
"Chchd6",251.937012888465,-1.12414448240974,0.107266724502725,-10.4798994060938,1.06857341037184e-25,1.05600886587626e-23,-1.12414448240974,"Chchd6",-1.09792593697585
"Bckdha",324.292437426579,-1.2300791982656,0.11743670492855,-10.4744015000591,1.13251688286896e-25,1.11308462597164e-23,-1.2300791982656,"Bckdha",-1.1973914953462
"Gm3289",99.5079834118321,-2.73348795039514,0.261028715554386,-10.4719817687093,1.16184795698418e-25,1.13570637795204e-23,-2.73348795039514,"Gm3289",-2.64539130043542
"Dhdh",601.295224154609,-1.82600572048668,0.174740824749,-10.4497945635176,1.46842961622385e-25,1.42486216813841e-23,-1.82600572048668,"Dhdh",-1.75219983617886
"Renbp",104.422727760792,1.04039633767691,0.0995645325611441,10.4494674048511,1.47350363212356e-25,1.42486216813841e-23,1.04039633767691,"Renbp",1.01870013002264
"Ntrk2",679.729111898704,-1.18791271684839,0.113692330101745,-10.4484859777728,1.48882940329802e-25,1.43198318971755e-23,-1.18791271684839,"Ntrk2",-1.15771186598195
"Ndufa7",859.653939256427,-0.77490825179772,0.0742284367257487,-10.4395065554293,1.63659180402326e-25,1.56573086101927e-23,-0.77490825179772,"Ndufa7",-0.764912360130125
"Hk2",604.322263289869,-1.26733416043804,0.121442230926862,-10.4356956452923,1.70361313673216e-25,1.62122676599284e-23,-1.26733416043804,"Hk2",-1.23199448086283
"Myom3",41.1041674361568,-2.85297937352243,0.273485374104261,-10.4319266902909,1.77257060042095e-25,1.67797130627217e-23,-2.85297937352243,"Myom3",-2.76404565304249
"Mocs2",473.708929641808,-0.725359174894344,0.0696121850967402,-10.4200029619284,2.00946939420499e-25,1.89226788084665e-23,-0.725359174894344,"Mocs2",-0.716936467641691
"Mrpl39",199.789897887858,-0.71573243830946,0.0687103704606502,-10.4166581188695,2.08138550082031e-25,1.94978123009136e-23,-0.71573243830946,"Mrpl39",-0.707593887292577
"Rcbtb2",373.274579403137,-0.824075445087051,0.0791313269226736,-10.4140228293193,2.13983724565556e-25,1.99415091711715e-23,-0.824075445087051,"Rcbtb2",-0.812236676579679
"Thap12",515.666086595812,-0.515709169053261,0.0495609624447776,-10.4055519427792,2.33896675417672e-25,2.16848742477436e-23,-0.515709169053261,"Thap12",-0.511797589430458
"Bpnt1",219.524192974284,-1.02694967561157,0.0987741441077967,-10.3969483601986,2.56000657602649e-25,2.36124503981602e-23,-1.02694967561157,"Bpnt1",-1.00575474575701
"Trappc9",178.011757160959,-0.635217553899564,0.0611613503556814,-10.3859308240495,2.87352458381043e-25,2.63689863083747e-23,-0.635217553899564,"Trappc9",-0.629155297837484
"Cidea",148.274205008818,-4.28031425579114,0.412752547077327,-10.3701704231743,3.38919776971041e-25,3.09432035969601e-23,-4.28031425579114,"Cidea",-4.10334703406272
"Eda2r",37.1223728291592,2.27971604150215,0.220143688611656,10.3555821013051,3.94777802720184e-25,3.58609775743698e-23,2.27971604150215,"Eda2r",2.18760193297862
"Frmd4b",322.71934649569,0.984460503601437,0.0951928392137669,10.3417495657495,4.56132870030075e-25,4.12261598008087e-23,0.984460503601437,"Frmd4b",0.965254355150784
"Fam13a",1167.30942735034,-1.9304162237986,0.186821300723788,-10.3329556978767,4.99958415845985e-25,4.49612603370294e-23,-1.9304162237986,"Fam13a",-1.8488493639135
"Ywhag",1119.64622152048,-1.13749637720912,0.110331043977182,-10.3098487624605,6.36013289896078e-25,5.69121145874172e-23,-1.13749637720912,"Ywhag",-1.10961813675986
"Ciao2b",178.551307691857,-0.756275302665723,0.0734453814634206,-10.2971117801653,7.26086116513846e-25,6.46504202555349e-23,-0.756275302665723,"Ciao2b",-0.746646782560175
"Gm36927",27.8632382173628,-2.97438497361861,0.289424944440132,-10.2768784472683,8.95820607132376e-25,7.93705883738075e-23,-2.97438497361861,"Gm36927",-2.88110861026318
"Ndufv3",781.376617226696,-0.880115174426294,0.0856455218735978,-10.2762544400773,9.01637406968592e-25,7.94943647143975e-23,-0.880115174426294,"Ndufv3",-0.865629510369091
"P2rx4",383.798734796608,0.564171357812448,0.0549674685287998,10.2637318565408,1.02660912622146e-24,9.00711792400937e-23,0.564171357812448,"P2rx4",0.559404660506801
"Slc1a3",847.558521417633,-2.05911584123565,0.200832860664318,-10.2528830910662,1.14865257996264e-24,1.00289637394214e-22,-2.05911584123565,"Slc1a3",-1.97026739005642
"Pts",194.985555925493,-0.674625668929726,0.0658116939306723,-10.2508479669342,1.1730982290164e-24,1.01929201676758e-22,-0.674625668929726,"Pts",-0.667406498134409
"Prr32",59.0003258972653,-3.29136198113641,0.321897398428524,-10.224879098758,1.53419275053391e-24,1.32663417361072e-22,-3.29136198113641,"Prr32",-3.18710063002471
"Tex2",257.348901274342,-0.884021253453991,0.0866768890996302,-10.1990422434042,2.00237306578144e-24,1.7231905244567e-22,-0.884021253453991,"Tex2",-0.869144524783936
"Ndc1",147.176841938998,-1.35311961598562,0.132816669236353,-10.1878749389332,2.24620441190315e-24,1.92382059773762e-22,-1.35311961598562,"Ndc1",-1.3100181402439
"Tmem184c",257.606298617159,-0.696180262467947,0.0683482278460432,-10.1857836612255,2.29503218319992e-24,1.95632458990682e-22,-0.696180262467947,"Tmem184c",-0.688258250265414
"Mrpl2",341.542252891351,-0.65618023852985,0.0644269816157659,-10.1848669931989,2.31676489479604e-24,1.96553459423593e-22,-0.65618023852985,"Mrpl2",-0.649355837528282
"Mrpl45",277.790490930333,-0.710378476866636,0.0698470100335654,-10.1704922877194,2.68547938490237e-24,2.26765409468798e-22,-0.710378476866636,"Mrpl45",-0.702006958327595
"Gm36816",15.8182601207774,-3.2688145355359,0.321464609077323,-10.1685051580581,2.74082551881812e-24,2.30357419539545e-22,-3.2688145355359,"Gm36816",-3.16431990385182
"Sox6",279.458511111831,-1.45407112181325,0.14329455288417,-10.1474277461797,3.40212204752137e-24,2.84607289054508e-22,-1.45407112181325,"Sox6",-1.40313581271484
"Ankef1",240.432924446157,-2.28284303204249,0.225378716732089,-10.128920179966,4.11164799117069e-24,3.42370836894426e-22,-2.28284303204249,"Ankef1",-2.18624048293989
"P2rx7",118.441781771534,0.959606941624678,0.0948244448995055,10.119826618987,4.51214199616769e-24,3.7398795365471e-22,0.959606941624678,"P2rx7",0.940854474222862
"Snrpn",61.4284055493166,-1.21844321726041,0.120416517538235,-10.1185721209179,4.57034256517487e-24,3.77074226501079e-22,-1.21844321726041,"Snrpn",-1.18424835939349
"Eipr1",131.935238985213,-0.786094004242601,0.0777410561473908,-10.1116970002598,4.90275817198199e-24,4.02653006763781e-22,-0.786094004242601,"Eipr1",-0.775029954771513
"Gm62750",21.8337687028118,-3.36379308326692,0.333321324907768,-10.0917428076278,6.00929830270587e-24,4.9128745123849e-22,-3.36379308326692,"Gm62750",-3.25290324360969
"Kcns3",101.312326024996,-1.95741401070093,0.194154427115751,-10.0817377166165,6.65387933011358e-24,5.41523410096936e-22,-1.95741401070093,"Kcns3",-1.8702091427111
"Net1",446.400449084315,-1.22739585916776,0.121836598545967,-10.074114624143,7.19054673297086e-24,5.8139109152958e-22,-1.22739585916776,"Net1",-1.19229432116733
"Acp5",565.247331377758,-1.70431819178742,0.169182056528537,-10.0738708747162,7.2083961642998e-24,5.8139109152958e-22,-1.70431819178742,"Acp5",-1.63349068608086
"Mc2r",77.4536080818986,-2.43342931445409,0.242125201533734,-10.0502933979595,9.15943078396008e-24,7.34589208000736e-22,-2.43342931445409,"Mc2r",-2.33475862961342
"Syt14",28.2563027588681,-3.3271427651128,0.331059960395231,-10.0499702867745,9.18951249861923e-24,7.34589208000736e-22,-3.3271427651128,"Syt14",-3.21716244297668
"Mrpl46",119.587137300443,-0.763406011989248,0.0759966599659743,-10.0452574143528,9.63956710142379e-24,7.67155990646939e-22,-0.763406011989248,"Mrpl46",-0.753036586722825
"Capg",201.051759444933,0.946208640246875,0.0942535511403909,10.0389707209811,1.02740580719533e-23,8.14049376573357e-22,0.946208640246875,"Capg",0.927845862675032
"Ndufaf1",77.1024021827986,-0.996203554261104,0.099248380487726,-10.0374791947794,1.04305618055403e-23,8.22824932607231e-22,-0.996203554261104,"Ndufaf1",-0.97520097163166
"Acacb",276.96363170686,-2.18883178665039,0.218224670116133,-10.0301757151726,1.12316544495354e-23,8.82150816285341e-22,-2.18883178665039,"Acacb",-2.09175011942114
"Arhgef10l",115.543842481692,0.968051835896961,0.0967482882733874,10.0058807568924,1.43608061716901e-23,1.12301504262617e-21,0.968051835896961,"Arhgef10l",0.948433949646249
"Acad12",99.3989103322108,-1.10087345750099,0.110412558943347,-9.97054563390614,2.0509896420262e-23,1.59693072300793e-21,-1.10087345750099,"Acad12",-1.07343089536647
"Agpat4",141.170077894107,0.985849455026607,0.0988823342267465,9.96992498949267,2.06384646082137e-23,1.6000147605316e-21,0.985849455026607,"Agpat4",0.96513437770175
"Gm8162",16.5979296893782,-4.96338011678852,0.497984357677061,-9.96693980497924,2.12680910748499e-23,1.64175058400107e-21,-4.96338011678852,"Gm8162",-4.68888310367945
"1110019D14Rik",60.1078367793659,-1.21178295469929,0.121680901309611,-9.95869476357648,2.31076425148777e-23,1.76560144162846e-21,-1.21178295469929,"1110019D14Rik",-1.17696506597213
"Lrrn4",92.5892013790936,-3.953550229543,0.397000949506229,-9.95854099205617,2.31434060408039e-23,1.76560144162846e-21,-3.953550229543,"Lrrn4",-3.79491072124951
"Fign",133.55790164167,-1.40134696922179,0.140719532815587,-9.95843960808378,2.31670154689379e-23,1.76560144162846e-21,-1.40134696922179,"Fign",-1.35259326380447
"Atraid",589.355010076054,-0.633943100416717,0.0638039491364843,-9.93579721939525,2.90840081168083e-23,2.20719396619795e-21,-0.633943100416717,"Atraid",-0.627345619924187
"Dnajc4",206.96126958824,-0.743159595381682,0.0748317393031267,-9.93107473249163,3.0495075974879e-23,2.30455645581586e-21,-0.743159595381682,"Dnajc4",-0.733279919961578
"Srek1ip1",417.91823994742,-0.528451904525644,0.0532347734712392,-9.92681794374775,3.18249665219273e-23,2.38000914290355e-21,-0.528451904525644,"Srek1ip1",-0.523954619421459
"Tspan12",280.232308475558,-1.57410697526837,0.158571280529759,-9.92681001256692,3.18274971806994e-23,2.38000914290355e-21,-1.57410697526837,"Tspan12",-1.51138348904976
"Mpnd",213.320467967149,-0.692795342926024,0.0697917160316114,-9.92661281766206,3.18904816768462e-23,2.38000914290355e-21,-0.692795342926024,"Mpnd",-0.684557452442895
"Rida",151.20502453044,-1.26332633515634,0.127406155909888,-9.91574014720189,3.55610863120819e-23,2.64298222483101e-21,-1.26332633515634,"Rida",-1.22454976918415
"Gm44250",285.410463416211,-1.32279820153448,0.133535424617381,-9.90597218172395,3.9213745100842e-23,2.90246263120882e-21,-1.32279820153448,"Gm44250",-1.27955370617392
"Gm70540",36.7032125779414,-2.67414837825288,0.269979032014006,-9.9050224689825,3.95881059539934e-23,2.91816259708412e-21,-2.67414837825288,"Gm70540",-2.57382891849438
"Sdr39u1",133.278701242347,-0.783661000006091,0.0792894035931365,-9.88355271313867,4.90619776892096e-23,3.60174992129847e-21,-0.783661000006091,"Sdr39u1",-0.772179872059492
"Ndufa3",693.026392606683,-0.728221323661847,0.0737588193051587,-9.87300678782578,5.45057772085823e-23,3.98512564582748e-21,-0.728221323661847,"Ndufa3",-0.718744910274541
"Entpd1",145.070213841854,0.963686776617315,0.0976355303104978,9.87024675907044,5.60266125258308e-23,4.07973543679997e-21,0.963686776617315,"Entpd1",0.943771552034402
"Nomo1",270.262530506634,-0.835984335464877,0.0847388190556582,-9.86542348337171,5.87858581836936e-23,4.26339695682223e-21,-0.835984335464877,"Nomo1",-0.822293861997496
"Slc1a5",1278.43203606092,-1.34732069772155,0.136641406665963,-9.86026659558067,6.18848579307504e-23,4.47012471784127e-21,-1.34732069772155,"Slc1a5",-1.3018104008775
"Tspo",954.623951310638,-1.16749415839212,0.118426095968191,-9.8584197076437,6.30336231111294e-23,4.5348909811071e-21,-1.16749415839212,"Tspo",-1.13504585704663
"Gid4",244.755143024672,-0.813814742609203,0.0826016832587725,-9.85227795007161,6.70077590978061e-23,4.80159982124757e-21,-0.813814742609203,"Gid4",-0.801037862195458
"Txnl4b",59.9066867856393,-1.30782486243845,0.133059479383608,-9.82887403811358,8.45588669470369e-23,6.0352213528151e-21,-1.30782486243845,"Txnl4b",-1.26505103475657
"Mccc2",163.159202368331,-1.28526755088718,0.131137486132625,-9.8009164945204,1.1156869535657e-22,7.90112478421848e-21,-1.28526755088718,"Mccc2",-1.2439598216101
"Fundc2",582.140435852943,-0.544512221747133,0.0555573361368462,-9.80090586787525,1.11580434515261e-22,7.90112478421848e-21,-0.544512221747133,"Fundc2",-0.539630671391559
"Gatd3a",407.743335889963,-1.07165818717721,0.109350223451712,-9.80023774391682,1.12320965317742e-22,7.92237208707804e-21,-1.07165818717721,"Gatd3a",-1.04512917109813
"Fars2",129.503834376887,-0.745652821157424,0.0761030252588073,-9.7979392885059,1.14905863137591e-22,8.07303458747153e-21,-0.745652821157424,"Fars2",-0.735414075290096
"Lrrc49",83.0524522682314,1.17298714008334,0.119800662321238,9.7911573889136,1.22881138563663e-22,8.59976715255269e-21,1.17298714008334,"Lrrc49",1.13972150838719
"Nfs1",203.02405596462,-0.783366738866431,0.0800208931944552,-9.78952755454512,1.24878009925796e-22,8.70564297102855e-21,-0.783366738866431,"Nfs1",-0.771677566103868
"Acer3",143.146814620126,0.937662426917503,0.0958911057069094,9.77840874818424,1.39384629194535e-22,9.67942834244362e-21,0.937662426917503,"Acer3",0.918779643916024
"Fyco1",488.280807060831,-0.432020370371714,0.0442145670520998,-9.77099628415783,1.49969972197568e-22,1.03744612305595e-20,-0.432020370371714,"Fyco1",-0.428614956356036
"Mfn2",440.982745328743,-1.09756020090848,0.112447935295266,-9.76060785844138,1.66156303520295e-22,1.14501428165365e-20,-1.09756020090848,"Mfn2",-1.06916388179198
"Bloc1s5",136.039941404712,-0.765787235062981,0.0785180826862008,-9.75300477118711,1.79087492196172e-22,1.22941512772532e-20,-0.765787235062981,"Bloc1s5",-0.75470010825187
"Bnip3",449.907271439858,-1.38963488799036,0.142530621309209,-9.74972869146241,1.84961919725198e-22,1.26491448219674e-20,-1.38963488799036,"Bnip3",-1.33975169980925
"Gm62725",22.8131895397691,-3.49007799733061,0.35801481956512,-9.74841768162,1.87365804414168e-22,1.27650051446713e-20,-3.49007799733061,"Gm62725",-3.362861411133
"Polr3gl",301.689112532218,-0.809356778475899,0.0830524601899119,-9.74512707540732,1.93536576202668e-22,1.31356560738913e-20,-0.809356778475899,"Polr3gl",-0.796490299853606
"Sdha",1108.88272333445,-0.833918363322637,0.0856186088502503,-9.73991956329478,2.03715544121262e-22,1.37745405134023e-20,-0.833918363322637,"Sdha",-0.819969520386298
"Pon1",46.6170613446038,-3.406638418329,0.349859366626578,-9.73716511058879,2.0931203968048e-22,1.40999488602738e-20,-3.406638418329,"Pon1",-3.28438493683092
"Dmtn",132.713817143485,-1.32458015108244,0.136057614310442,-9.73543566668856,2.12903412650742e-22,1.42883611191651e-20,-1.32458015108244,"Dmtn",-1.27969991661557
"Hibadh",667.919086635896,-0.979790491500065,0.100659607448497,-9.73370070016794,2.16567526862848e-22,1.44802362013204e-20,-0.979790491500065,"Hibadh",-0.958421131326962
