"","baseMean","log2FoldChange","lfcSE","stat","pvalue","logFC","P.Value","adj.P.Val","gene_name","log2FoldChange_shrunk"
"Dlg3",77.3299956738746,-0.823171516529579,0.160213079748556,-5.13797948220891,2.77708194317897e-07,-0.823171516529579,2.77708194317897e-07,8.36804216528402e-05,"Dlg3",-0.756202511143759
"Dcaf7",171.380090767454,-0.561902917130907,0.109752235957766,-5.11974004198999,3.05957108161967e-07,-0.561902917130907,3.05957108161967e-07,8.899412424142e-05,"Dcaf7",-0.516832941329742
"Nexn",81.1925009587119,-0.787530085874335,0.15389872539304,-5.11719693495233,3.10109783302053e-07,-0.787530085874335,3.10109783302053e-07,8.899412424142e-05,"Nexn",-0.723175786730658
"Pitpnm1",187.623841826042,-0.543507407932371,0.106385625126841,-5.10884254601465,3.24138324515988e-07,-0.543507407932371,3.24138324515988e-07,9.08567261718885e-05,"Pitpnm1",-0.499861409276654
"Ergic3",526.662442804109,-0.345181166572603,0.0676478990520314,-5.10261473615177,3.3499252301045e-07,-0.345181166572603,3.3499252301045e-07,9.17651109055671e-05,"Ergic3",-0.318863201798703
"Fbxo45",337.641739225777,-0.406765865847018,0.0813510849639172,-5.00012834527575,5.72921639331091e-07,-0.406765865847018,5.72921639331091e-07,0.000153453878196836,"Fbxo45",-0.373510789442013
"Col11a1",35.0340483589179,-1.18688952019355,0.238062863490559,-4.9856138953845,6.1765380905919e-07,-1.18688952019355,6.1765380905919e-07,0.000161838725230226,"Col11a1",-1.08350617606148
"Lmna",985.97937105719,0.269638287828204,0.0542320140966905,4.97193940367889,6.62864258994786e-07,0.269638287828204,6.62864258994786e-07,0.000166202056188388,"Lmna",0.249113497694198
"Tcf7l2",1346.680913185,-0.242046399063513,0.0486904716758294,-4.97112454927538,6.65656679926886e-07,-0.242046399063513,6.65656679926886e-07,0.000166202056188388,"Tcf7l2",-0.224170604321963
"Srrm2",1563.27310541028,-0.251449702489502,0.0506115443397417,-4.96822821294659,6.75674168524933e-07,-0.251449702489502,6.75674168524933e-07,0.000166202056188388,"Srrm2",-0.232730010266045
"Pla2g12a",407.057324498834,-0.365083962831097,0.0737620254228723,-4.94948397550226,7.44105036603191e-07,-0.365083962831097,7.44105036603191e-07,0.000179373960123565,"Pla2g12a",-0.335053273414064
"Sparc",4448.64783319532,0.206760902585452,0.0421911965844477,4.90056977103292,9.55591131086833e-07,0.206760902585452,9.55591131086833e-07,0.000225838037313521,"Sparc",0.192033604522857
"Ifit2",80.188138746478,-0.853207979258297,0.17509227015185,-4.87290488905277,1.09969172870481e-06,-0.853207979258297,1.09969172870481e-06,0.00025489585396306,"Ifit2",-0.776902843290159
"Dennd1b",124.736382020439,-0.601000828720686,0.124125786428102,-4.84186925227504,1.28623389904286e-06,-0.601000828720686,1.28623389904286e-06,0.000292509003493654,"Dennd1b",-0.546232717695614
"Tuba1a",431.230752128905,0.357006187648831,0.0746761946754125,4.78072281535761,1.74666050186602e-06,0.357006187648831,1.74666050186602e-06,0.000384147208222507,"Tuba1a",0.325457453894401
"Ifi202b",421.214022932714,-0.377923308868756,0.0790892536046237,-4.77844070647118,1.76659841310202e-06,-0.377923308868756,1.76659841310202e-06,0.000384147208222507,"Ifi202b",-0.344123009964748
"Sulf2",123.505261414578,0.589572369129615,0.123435021544925,4.77637838719084,1.7848040869875e-06,0.589572369129615,1.7848040869875e-06,0.000384147208222507,"Sulf2",0.534676955348044
"Cdsn",604.043413762902,0.300988806679099,0.0633130502324526,4.75397734865126,1.99453393795628e-06,0.300988806679099,1.99453393795628e-06,0.00042175644831907,"Cdsn",0.275058872369414
"Mycbp2",494.518655712179,-0.324723314832375,0.0690889267720417,-4.70007756675388,2.60062691461593e-06,-0.324723314832375,2.60062691461593e-06,0.000540437175894238,"Mycbp2",-0.295500227289271
"Rnf187",532.979066084893,-0.31479646266809,0.0672313634007662,-4.68228586696342,2.83693475208793e-06,-0.31479646266809,2.83693475208793e-06,0.000579552111303658,"Rnf187",-0.286435815004491
"Lgalsl",164.637313234651,-0.51506754198835,0.110244711482717,-4.67203855006775,2.98224967714003e-06,-0.51506754198835,2.98224967714003e-06,0.000599084255976145,"Lgalsl",-0.464863626564393
"Kctd5",141.563181082479,-0.545034417692689,0.116925295714947,-4.66139011545827,3.14080743582733e-06,-0.545034417692689,3.14080743582733e-06,0.000620592656131587,"Kctd5",-0.491425439339267
"Ppp1r3c",585.050220416869,0.34300968221407,0.073757300535735,4.65051838560556,3.31101724941654e-06,0.34300968221407,3.31101724941654e-06,0.000643672433987381,"Ppp1r3c",0.311185619990043
"Tsku",109.63489838646,0.624015427314989,0.134325650127245,4.64554183600724,3.39185025044575e-06,0.624015427314989,3.39185025044575e-06,0.000643799213602162,"Tsku",0.561884138172201
"Sgk1",75.5613817926329,0.720321043998709,0.15511035611763,4.64392618280395,3.41849744217526e-06,0.720321043998709,3.41849744217526e-06,0.000643799213602162,"Sgk1",0.647914027799314
"Syt11",140.515846758391,-0.555580333349907,0.119877767741323,-4.63455688087852,3.57702871289489e-06,-0.555580333349907,3.57702871289489e-06,0.000663291185792649,"Syt11",-0.50020228885975
"Clca3a1",106.320473015089,-0.608468773215138,0.131546764470497,-4.62549402613094,3.7370657803661e-06,-0.608468773215138,3.7370657803661e-06,0.000672635524735856,"Clca3a1",-0.547053063922492
"Acsbg1",35.0575018817917,1.08268579932837,0.23407474761689,4.62538488389357,3.73903427837902e-06,1.08268579932837,3.73903427837902e-06,0.000672635524735856,"Acsbg1",0.971657319065492
"Itga5",90.2023061570826,0.654085512412675,0.141662759193974,4.61720155765892,3.88949456700348e-06,0.654085512412675,3.88949456700348e-06,0.000689412912001367,"Itga5",0.58780118446125
"Caprin2",53.3666454968812,-0.856567745162409,0.185947327406907,-4.60650742932158,4.09488437830811e-06,-0.856567745162409,4.09488437830811e-06,0.000715299150894893,"Caprin2",-0.768023459647551
"Ammecr1",285.813366115996,0.387397435682508,0.0843158212234956,4.59459956697374,4.3358106548265e-06,0.387397435682508,4.3358106548265e-06,0.000746564654608912,"Ammecr1",0.349752488573674
"Clk1",471.191006551521,-0.350691982370217,0.0765464732647789,-4.58142573279832,4.61816610827192e-06,-0.350691982370217,4.61816610827192e-06,0.000783982480323964,"Clk1",-0.316738315832478
"Rnpepl1",135.243129297364,-0.572484104642824,0.125654033675714,-4.55603443754365,5.21283936424045e-06,-0.572484104642824,5.21283936424045e-06,0.000872643789683196,"Rnpepl1",-0.51314325000821
"Fosl1",173.939761117419,0.495881571640275,0.109691509540118,4.52069238284037,6.16377008743292e-06,0.495881571640275,6.16377008743292e-06,0.00101769754607985,"Fosl1",0.444298151613322
"Phf11d",146.686012874383,-0.559121361937819,0.123766119450836,-4.51756397000006,6.25551327042235e-06,-0.559121361937819,6.25551327042235e-06,0.00101888785741082,"Phf11d",-0.500095093471161
"Twf1",262.11126465903,-0.40719573272365,0.0902228354425169,-4.51322251984737,6.38499694171404e-06,-0.40719573272365,6.38499694171404e-06,0.00102611157517972,"Twf1",-0.365531155247881
"Dtx3l",325.081074786785,-0.395120530602984,0.0883046538551932,-4.47451536643724,7.65848190473956e-06,-0.395120530602984,7.65848190473956e-06,0.00121457476839245,"Dtx3l",-0.354306413180877
"Serpine1",179.430838171804,0.497453545420218,0.111318017572544,4.46876037022521,7.86742066380438e-06,0.497453545420218,7.86742066380438e-06,0.00123150676962122,"Serpine1",0.444222508052971
"Itgb3",69.3985869386612,0.742205308852992,0.166713795677571,4.45197295062753,8.50848861729251e-06,0.742205308852992,8.50848861729251e-06,0.0013147796577465,"Itgb3",0.660183723116914
"Limk1",225.195164652725,0.423774671992212,0.0954774450686774,4.4384793883769,9.05966582883633e-06,0.423774671992212,9.05966582883633e-06,0.00137925075290349,"Limk1",0.378725831429198
"Chd6",397.461583919211,-0.34454161587757,0.0776915843835162,-4.43473535276069,9.21854622741946e-06,-0.34454161587757,9.21854622741946e-06,0.00137925075290349,"Chd6",-0.308830520491948
"Akap9",600.91105638825,-0.298368712519791,0.0673048907500761,-4.43309110518767,9.28915899156367e-06,-0.298368712519791,9.28915899156367e-06,0.00137925075290349,"Akap9",-0.26840434850376
"Erf",143.606321768024,0.503317704407519,0.113592289784189,4.43091432846154,9.38343663304455e-06,0.503317704407519,9.38343663304455e-06,0.00137925075290349,"Erf",0.448759760704831
"Syne1",112.192166067795,-0.58742497256408,0.132906188972483,-4.41984663848649,9.87709706332683e-06,-0.58742497256408,9.87709706332683e-06,0.00143432109523227,"Syne1",-0.52178045463189
"Cd248",263.367988207221,0.387221217703588,0.0877815830872197,4.41118972893033,1.02804186968323e-05,0.387221217703588,1.02804186968323e-05,0.00147511769705857,"Cd248",0.345957872111128
"Gramd1b",617.652732761326,-0.289807502816001,0.0657858917440215,-4.40531389228053,1.05630807900057e-05,-0.289807502816001,1.05630807900057e-05,0.0014978448560228,"Gramd1b",-0.260510950920748
"Ckap4",501.392434754739,0.307565888469747,0.070003647335707,4.39356948066999,1.11504529574266e-05,0.307565888469747,1.11504529574266e-05,0.00156274894762631,"Ckap4",0.27594805084447
"Tinagl1",181.634473960983,0.463144882569893,0.105546901882274,4.3880481028849,1.14372483171059e-05,0.463144882569893,1.14372483171059e-05,0.00158451901110433,"Tinagl1",0.411719344228838
"Lmbrd2",188.6685298048,-0.440597762179307,0.100935065786085,-4.36516049945498,1.27029453270604e-05,-0.440597762179307,1.27029453270604e-05,0.00173987045485294,"Lmbrd2",-0.391500207845458
"Egln3",1139.51298325483,0.303460647141973,0.0698568285115522,4.34403699119821,1.39887944433212e-05,0.303460647141973,1.39887944433212e-05,0.00189445999354327,"Egln3",0.27156523094438
"Syne2",169.187556490412,-0.494541474644273,0.113921270197237,-4.3410811149494,1.41783365653269e-05,-0.494541474644273,1.41783365653269e-05,0.00189879434024317,"Syne2",-0.437946024282095
"Rcn3",250.411877290175,0.428452604219275,0.0991590627959924,4.32086177640428,1.55421012861369e-05,0.428452604219275,1.55421012861369e-05,0.00205855985496492,"Rcn3",0.379777166319641
"Grn",935.278972667661,0.242451844113124,0.0561648871339417,4.31678681263841,1.58316928790329e-05,0.242451844113124,1.58316928790329e-05,0.00207412385077156,"Grn",0.218285087241889
"P4ha2",285.53518332969,0.40810769011758,0.0947224348174146,4.30845861283277,1.64396230688319e-05,0.40810769011758,1.64396230688319e-05,0.00213061050374872,"P4ha2",0.361829468803377
"Prlr",824.402171129345,-0.246976942530149,0.0573773758237872,-4.30443077927866,1.67415625963447e-05,-0.246976942530149,1.67415625963447e-05,0.00213970627930136,"Prlr",-0.221829758681444
"Otud4",233.69919744421,-0.418172549946343,0.0971860118235865,-4.30280595015481,1.68648549351721e-05,-0.418172549946343,1.68648549351721e-05,0.00213970627930136,"Otud4",-0.370340456379758
"Creb3l1",453.240652031128,0.301274580710971,0.0706321828146655,4.26540096462114,1.99543513150527e-05,0.301274580710971,1.99543513150527e-05,0.0025053103791701,"Creb3l1",0.268410823644057
"Hapln4",82.9785559648709,-0.644094625386728,0.151239867757174,-4.25876215668786,2.05562044971566e-05,-0.644094625386728,2.05562044971566e-05,0.0025542673484972,"Hapln4",-0.565656724878685
"Syn2",668.318819527237,-0.259674146074149,0.0610378356647643,-4.2543144468678,2.09690458865876e-05,-0.259674146074149,2.09690458865876e-05,0.00257897867419429,"Syn2",-0.232239640507529
"Shox2",288.33491037223,-0.365759051106764,0.0860770399203284,-4.24920572832552,2.1452982751243e-05,-0.365759051106764,2.1452982751243e-05,0.00261184647576497,"Shox2",-0.323615476892341
"Rad54l2",150.616405794999,-0.486602406153214,0.114817298463574,-4.23805831233338,2.25461217230348e-05,-0.486602406153214,2.25461217230348e-05,0.00270250855018467,"Rad54l2",-0.427905120147334
"Timp3",253.831416145065,0.43305794128422,0.102207064530763,4.23706466155161,2.26460933849375e-05,0.43305794128422,2.26460933849375e-05,0.00270250855018467,"Timp3",0.381638157240029
"Psip1",491.680247113903,-0.31040250131751,0.0733767632682203,-4.23025611231814,2.33425397755211e-05,-0.31040250131751,2.33425397755211e-05,0.00274285513907112,"Psip1",-0.275508154024288
"Lrch2",14.5445531559342,-1.5985919963368,0.377978014058185,-4.22932534930648,2.34393162967166e-05,-1.5985919963368,2.34393162967166e-05,0.00274285513907112,"Lrch2",-1.39866140769592
"Car12",12.0082834307573,1.81272957661346,0.429253824253469,4.22297828042893,2.41095061512439e-05,1.81272957661346,2.41095061512439e-05,0.00279415266962445,"Car12",1.59625299049377
"Parp9",456.563631452211,-0.322570294003312,0.0764731011518645,-4.2180883100678,2.46382327916918e-05,-0.322570294003312,2.46382327916918e-05,0.00282823447465011,"Parp9",-0.285784671033278
"Ero1a",1006.63213375142,0.485966974058232,0.115328689897714,4.21375613031972,2.51158468802973e-05,0.485966974058232,2.51158468802973e-05,0.00285586134385116,"Ero1a",0.426883070118759
"Ndst2",82.5731704833649,-0.622776167553057,0.147897410640425,-4.21086592967594,2.54393694416223e-05,-0.622776167553057,2.54393694416223e-05,0.0028656142044848,"Ndst2",-0.545109054052802
"Lrfn4",98.6631762119014,0.573013062123733,0.136245547958263,4.20573788069221,2.60231705304077e-05,0.573013062123733,2.60231705304077e-05,0.00290423402225003,"Lrfn4",0.501921678402718
"Slc40a1",162.667967590596,0.45355469345787,0.107932350323724,4.20221270172948,2.64318597114411e-05,0.45355469345787,2.64318597114411e-05,0.00292278169818349,"Slc40a1",0.398443219306902
"Fhl2",68.5921946319975,-0.702020148209192,0.167469886005043,-4.19191870822704,2.76605116582041e-05,-0.702020148209192,2.76605116582041e-05,0.00303083770014849,"Fhl2",-0.612667533285229
"Usp9x",212.238835465679,-0.439244916639174,0.104899378514676,-4.1872976070847,2.82295561905939e-05,-0.439244916639174,2.82295561905939e-05,0.00306532288977683,"Usp9x",-0.385372528588861
"Pafah1b3",270.31620440525,0.357363804685758,0.0854047251533804,4.1843563578474,2.8597520444982e-05,0.357363804685758,2.8597520444982e-05,0.00307755280288721,"Pafah1b3",0.315065387309189
"Tor3a",464.120647558822,-0.341468558796965,0.081662420131953,-4.18146508816673,2.89636728428981e-05,-0.341468558796965,2.89636728428981e-05,0.00308937299801283,"Tor3a",-0.301513057793103
"Slc4a4",223.882745714026,-0.447522308557271,0.107314249705639,-4.17020395506484,3.0432715670382e-05,-0.447522308557271,3.0432715670382e-05,0.00321759229802732,"Slc4a4",-0.392118799201793
"Ankrd12",1077.23065707071,-0.247086513010328,0.0593112968309028,-4.16592666511363,3.10090379928104e-05,-0.247086513010328,3.10090379928104e-05,0.00325001682545517,"Ankrd12",-0.220069578496106
"Tpi1",1327.38255802007,0.236326262817705,0.0568715216057852,4.1554411794332,3.24660463775299e-05,0.236326262817705,3.24660463775299e-05,0.00337329292797013,"Tpi1",0.210983955494097
"Myh10",697.075567561543,-0.27673088896042,0.066626193504046,-4.153484904456,3.27449823755501e-05,-0.27673088896042,3.27449823755501e-05,0.00337329292797013,"Myh10",-0.245508671228969
"Tmem165",159.389814707332,-0.45782084793312,0.110336241895567,-4.14932428427683,3.3345814162234e-05,-0.45782084793312,3.3345814162234e-05,0.0033831577391591,"Tmem165",-0.400300693950523
"Csde1",1353.67315924468,-0.258037185662614,0.0621935502641698,-4.14893802599449,3.34021215431787e-05,-0.258037185662614,3.34021215431787e-05,0.0033831577391591,"Csde1",-0.229297358985605
"Efna2",32.3317172172017,-1.02677934830642,0.247791421721698,-4.14372435160255,3.41710448592518e-05,-1.02677934830642,3.41710448592518e-05,0.00343219669740468,"Efna2",-0.891743308800477
"Ifi44",649.324829589873,-0.586488342893212,0.142072628585315,-4.12808820906009,3.65791800611806e-05,-0.586488342893212,3.65791800611806e-05,0.00361229733293319,"Ifi44",-0.510498542066135
"Gbp3",419.123199038564,-0.364920138299462,0.0884068542003663,-4.12773581415308,3.66352661417297e-05,-0.364920138299462,3.66352661417297e-05,0.00361229733293319,"Gbp3",-0.320239897330154
"Apbb1ip",198.589102905547,-0.431088236725868,0.10447309367311,-4.12630871327229,3.68632350411336e-05,-0.431088236725868,3.68632350411336e-05,0.00361229733293319,"Apbb1ip",-0.376632977326988
"Nox4",15.6367779199886,-1.47210762731508,0.357174252289608,-4.12153904677724,3.76349665316312e-05,-1.47210762731508,3.76349665316312e-05,0.00365817944843348,"Nox4",-1.27580357294238
"Bex3",57.6529618495455,-0.76196508757964,0.185025091615507,-4.11817165405355,3.81890201524021e-05,-0.76196508757964,3.81890201524021e-05,0.00368233807917522,"Bex3",-0.660308945603936
"Fst",96.9327783053923,0.572909030625005,0.139257251319418,4.11403374112928,3.88804567139829e-05,0.572909030625005,3.88804567139829e-05,0.00371925511725108,"Fst",0.498086141330271
"Abcd2",600.296300160295,-0.26683340087208,0.0650733847843674,-4.10049979352207,4.12258803879885e-05,-0.26683340087208,4.12258803879885e-05,0.00391256327808209,"Abcd2",-0.23600913230739
"Fnbp4",223.30935644836,-0.400653928248648,0.0978749643656065,-4.09352821577566,4.24858348488326e-05,-0.400653928248648,4.24858348488326e-05,0.00400063880807015,"Fnbp4",-0.349641061710326
"Pdgfrb",182.95748144083,0.425064743034268,0.104060170901202,4.08479766420755,4.41152410083206e-05,0.425064743034268,4.41152410083206e-05,0.004121868216072,"Pdgfrb",0.37037059896761
"Ssh2",374.522413610217,-0.32118625022077,0.0788529949707662,-4.07322829449719,4.63659353421885e-05,-0.32118625022077,4.63659353421885e-05,0.00429883552830306,"Ssh2",-0.281781438312782
"Cntln",253.087572224345,-0.370395170634795,0.0913213483994272,-4.0559538062747,4.99301275482763e-05,-0.370395170634795,4.99301275482763e-05,0.00459395288045324,"Cntln",-0.322896527192197
"Itih4",220.843067699697,-0.385649460025855,0.0955389640745568,-4.03656731849114,5.42389673680877e-05,-0.385649460025855,5.42389673680877e-05,0.00495259298248152,"Itih4",-0.335321530574039
"Prkca",103.159381390942,0.538276068478343,0.133452277465773,4.03347232958536,5.49586549010675e-05,0.538276068478343,5.49586549010675e-05,0.00498057644753809,"Prkca",0.46505562409844
"Adgra2",33.7738265166345,-0.967238559281238,0.242275055102214,-3.99231591908282,6.54311219404985e-05,-0.967238559281238,6.54311219404985e-05,0.0058853829309614,"Adgra2",-0.827960987617236
"Ifih1",169.188052127316,-0.483597750405439,0.121286990161479,-3.98721866015132,6.68524070865076e-05,-0.483597750405439,6.68524070865076e-05,0.00596868194528649,"Ifih1",-0.41674480657258
"Phldb2",112.816096609936,-0.544192192218911,0.136671286193257,-3.98175950030504,6.84069797406105e-05,-0.544192192218911,6.84069797406105e-05,0.00606256857951161,"Phldb2",-0.467336932168113
"Cnn2",151.525436559501,-0.447861217135756,0.112782329149067,-3.97102294760917,7.15646848827696e-05,-0.447861217135756,7.15646848827696e-05,0.00629612515979578,"Cnn2",-0.385685092394062
"Slc2a1",511.681077693796,0.286135855652912,0.072315473833847,3.95677218834716,7.59693165491759e-05,0.286135855652912,7.59693165491759e-05,0.00663520414758853,"Slc2a1",0.2496820924316
"Clmn",185.935777500979,-0.403618302072035,0.102101358430768,-3.95311392791818,7.7140684829657e-05,-0.403618302072035,7.7140684829657e-05,0.00668904082195579,"Clmn",-0.3479550889033
"Samd9l",387.716403741445,-0.367096275814737,0.092993613276701,-3.94754287826679,7.89573800740676e-05,-0.367096275814737,7.89573800740676e-05,0.00679766644309098,"Samd9l",-0.317028994775988
"Rigi",477.623118561422,-0.338146633211327,0.085713140812415,-3.94509674953304,7.97677650940865e-05,-0.338146633211327,7.97677650940865e-05,0.00681872959346826,"Rigi",-0.292126635270239
"Irf7",491.903600901986,-0.305488642475894,0.0776945780800482,-3.93191713019088,8.42711177028369e-05,-0.305488642475894,8.42711177028369e-05,0.00715295620895981,"Irf7",-0.265474481928786
"Pdxp",193.128910193051,0.399502677499782,0.101709871169094,3.92786533802215,8.5703172801809e-05,0.399502677499782,8.5703172801809e-05,0.00722363875370772,"Pdxp",0.343853783078715
"Ptpn1",354.541627935751,-0.319946655393218,0.0815500694945451,-3.92331554560625,8.7338638846115e-05,-0.319946655393218,8.7338638846115e-05,0.00731036537508489,"Ptpn1",-0.277189148317068
"Mtf2",250.77776956589,-0.356394338003018,0.090898545113613,-3.92079254467236,8.82582198109769e-05,-0.356394338003018,8.82582198109769e-05,0.0073363884371152,"Mtf2",-0.307379395001062
"Cidec",1904.44441108245,-0.182766500258598,0.0467404993446311,-3.9102385045356,9.22050322077402e-05,-0.182766500258598,9.22050322077402e-05,0.00760258733509983,"Cidec",-0.16282580225814
"Pnisr",983.228308707242,-0.248771432251364,0.0636431916992675,-3.90884595208363,9.27380732916159e-05,-0.248771432251364,9.27380732916159e-05,0.00760258733509983,"Pnisr",-0.218055461317305
"Map7d1",365.480175190568,0.30327145993033,0.0776176434112419,3.90724900424386,9.33529350033e-05,0.30327145993033,9.33529350033e-05,0.00760258733509983,"Map7d1",0.262836086284408
"Efr3a",776.133850350415,-0.239909446380812,0.061475867624388,-3.90249793376869,9.52050512053406e-05,-0.239909446380812,9.52050512053406e-05,0.00770138578642933,"Efr3a",-0.210978498271518
"Bcap29",152.700587850284,-0.428253906509,0.110382770153596,-3.87971696953329,0.000104578080688177,-0.428253906509,0.000104578080688177,0.00840319737689731,"Bcap29",-0.365902706765079
"Atrx",1412.93892509968,-0.214630797267123,0.0553719823257995,-3.87616242460439,0.000106116861182785,-0.214630797267123,0.000106116861182785,0.00847037435653055,"Atrx",-0.188693081095567
"Egln1",813.53666754432,0.258612281314147,0.0668068937982195,3.87104184330509,0.00010837118585572,0.258612281314147,0.00010837118585572,0.00859340725736183,"Egln1",0.225113809607925
"Ubr2",695.649988027506,-0.257482131687097,0.0665879787673325,-3.86679602615324,0.00011027458603601,-0.257482131687097,0.00011027458603601,0.00868718683328127,"Ubr2",-0.224218416734103
"Kif21b",38.5548679942523,0.866578520284032,0.224283542956581,3.86376329203875,0.000111653423060286,0.866578520284032,0.000111653423060286,0.00869140511452388,"Kif21b",0.732524631608506
"Dync2h1",164.93911205878,-0.427984919650774,0.110776254038863,-3.86350778300039,0.000111770330436506,-0.427984919650774,0.000111770330436506,0.00869140511452388,"Dync2h1",-0.365087008501348
"Fam162a",1047.64151008849,0.238613053007226,0.0619581160939652,3.85119929478403,0.000117540794458408,0.238613053007226,0.000117540794458408,0.00908153330517429,"Fam162a",0.208284990577967
"Xrn1",239.623653204099,-0.37181169951544,0.0967830963567687,-3.84170080842259,0.000122184716331229,-0.37181169951544,0.000122184716331229,0.00938020627987454,"Xrn1",-0.317777723378032
"Baz2b",550.721600757573,-0.256951322215954,0.0670458022058675,-3.8324744243789,0.00012686079152129,-0.256951322215954,0.00012686079152129,0.00963221879633937,"Baz2b",-0.222879535106924
"Cep19",63.1274634309051,-0.665947905186321,0.173782472868528,-3.8320775058261,0.000127065692244085,-0.665947905186321,0.000127065692244085,0.00963221879633937,"Cep19",-0.56199772994499
"Clasp1",142.852049533609,-0.43760290308002,0.114334285473318,-3.82739876554477,0.000129504619274765,-0.43760290308002,0.000129504619274765,0.00975574485074216,"Clasp1",-0.371701984387367
"Spaca6",179.728363576716,-0.406492861394979,0.10656128776901,-3.81463916123201,0.000136382066160473,-0.406492861394979,0.000136382066160473,0.010205371540277,"Spaca6",-0.345355130887068
"Atp11c",108.372423144734,-0.520938110035429,0.13663252785122,-3.81269466523141,0.000137459886950255,-0.520938110035429,0.000137459886950255,0.010205371540277,"Atp11c",-0.439978686874303
"Mtfr1l",541.046442722796,-0.245277540751287,0.064348567622132,-3.8117016402231,0.000138013404220123,-0.245277540751287,0.000138013404220123,0.010205371540277,"Mtfr1l",-0.212946157441161
"Fkbp10",153.410129785428,0.429076020303055,0.112658241275806,3.80865186109739,0.000139726521873361,0.429076020303055,0.000139726521873361,0.010269047366705,"Fkbp10",0.364071333757631
"Smarcc2",726.2608976747,-0.258494785088322,0.0679671375329687,-3.80323189222047,0.000142820549623368,-0.258494785088322,0.000142820549623368,0.0103630843157995,"Smarcc2",-0.223432513797273
"Jmjd6",293.221080047749,0.319968992283391,0.0841476148487939,3.8024725104609,0.000143259166557674,0.319968992283391,0.000143259166557674,0.0103630843157995,"Jmjd6",0.273993966794494
"Myo5a",522.94310590451,-0.282961253579185,0.07442609686698,-3.8019090815002,0.00014358542111827,-0.282961253579185,0.00014358542111827,0.0103630843157995,"Myo5a",-0.243560163745199
"Tpr",1942.19536228476,-0.199945065534087,0.0526627663414123,-3.79670646691525,0.000146631242463242,-0.199945065534087,0.000146631242463242,0.0104813910351653,"Tpr",-0.175139912864937
"Borcs6",204.496555715887,0.372411841657443,0.0981612014582122,3.79388023093809,0.000148311233348985,0.372411841657443,0.000148311233348985,0.0104813910351653,"Borcs6",0.316804103239027
"Gaa",303.55498906143,-0.322817477767232,0.0850898082755641,-3.79384422540694,0.00014833275245503,-0.322817477767232,0.00014833275245503,0.0104813910351653,"Gaa",-0.276060993890842
"Med9",214.916310754587,0.366190408481889,0.0965497038358167,3.79276573550757,0.000148978688397232,0.366190408481889,0.000148978688397232,0.0104813910351653,"Med9",0.31182528198066
"4122401K19Rik",20.9714831490837,-1.21061767763389,0.31934915382859,-3.79089051315818,0.000150108118151328,-1.21061767763389,0.000150108118151328,0.0104813910351653,"4122401K19Rik",-1.01219047660179
"Vps13a",272.714617605826,-0.377874779440799,0.0996942101973348,-3.79033826230062,0.000150442267409242,-0.377874779440799,0.000150442267409242,0.0104813910351653,"Vps13a",-0.321173702466831
"Pml",179.303829053589,-0.410985181526735,0.108672455177273,-3.78187076804617,0.000155654168539024,-0.410985181526735,0.000155654168539024,0.0107393480148435,"Pml",-0.347952334329361
"Fam204a",281.509129448556,-0.333009789556134,0.0880643915240979,-3.7814351952345,0.00015592681511637,-0.333009789556134,0.00015592681511637,0.0107393480148435,"Fam204a",-0.283985983713131
"Pkm",1254.85474380557,0.213889643347685,0.0566857230422868,3.7732542140836,0.000161131954636639,0.213889643347685,0.000161131954636639,0.0110347923252012,"Pkm",0.186721118356325
"Ylpm1",684.354453130117,-0.23855432988683,0.0633801372493361,-3.76386578256154,0.000167306704806327,-0.23855432988683,0.000167306704806327,0.0113908811848722,"Ylpm1",-0.206549482184254
"Birc6",578.469209404946,-0.257323103451004,0.0684081805793356,-3.76158379409867,0.000168840837284859,-0.257323103451004,0.000168840837284859,0.0113908811848722,"Birc6",-0.221751041658421
"Ier5l",137.665015572279,0.476916469604772,0.126802342642025,3.76110140923146,0.00016916682420079,0.476916469604772,0.00016916682420079,0.0113908811848722,"Ier5l",0.401336499967632
"Ankrd37",76.8308010997093,0.60691609920075,0.161502332416648,3.75794014934107,0.000171317843447397,0.60691609920075,0.000171317843447397,0.0114716331503971,"Ankrd37",0.508212925984009
"Snai1",114.12944686459,0.475594907702356,0.12705559645988,3.74320314062302,0.000181689225247876,0.475594907702356,0.000181689225247876,0.0120988963089097,"Snai1",0.399377620881348
"Prrc2c",1145.96276387187,-0.220182519752179,0.0589509743605244,-3.73501069559287,0.000187707209409957,-0.220182519752179,0.000187707209409957,0.0122796323966374,"Prrc2c",-0.191070541485384
"Chn2",67.6120414377973,0.61813534587169,0.165507746882281,3.73478195139316,0.000187877898382835,0.61813534587169,0.000187877898382835,0.0122796323966374,"Chn2",0.515696274166602
"Zup1",116.926078644934,-0.489536777300373,0.131138988760249,-3.73296135595001,0.000189241637891036,-0.489536777300373,0.000189241637891036,0.0122796323966374,"Zup1",-0.410066469830721
"Dap",770.214665639128,0.220025302939188,0.0589478099940762,3.73254414305297,0.00018955546402268,0.220025302939188,0.00018955546402268,0.0122796323966374,"Dap",0.191047750933816
"Fgf2",185.691219000593,-0.386924359547914,0.103757944008778,-3.72910588431842,0.000192160399249306,-0.386924359547914,0.000192160399249306,0.0122796323966374,"Fgf2",-0.326227213895708
